                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 0.4161,                  0.341,                0.84558,                0.99717,                0.96889,                0.98525,                0.93336,                0.37175,                0.21397,                0.81516,              0.0045055,              0.0045055,              0.0045055
                    113,                0.41615,                0.33807,                0.84495,                0.99731,                0.96868,                0.98529,                0.93382,                0.37146,                0.21394,                0.81518,               0.004456,               0.004456,               0.004456
                    114,                0.41179,                0.33622,                0.84331,                0.99732,                0.96847,                0.98533,                0.93348,                0.37106,                0.21366,                0.81511,              0.0044065,              0.0044065,              0.0044065
                    115,                0.41504,                0.34191,                0.84583,                0.99736,                0.96852,                0.98534,                0.93401,                0.37058,                0.21314,                0.81495,               0.004357,               0.004357,               0.004357
                    116,                0.41375,                0.33673,                0.84189,                0.99713,                 0.9682,                0.98528,                0.93375,                0.37005,                0.21292,                0.81481,              0.0043075,              0.0043075,              0.0043075
                    117,                  0.412,                0.33739,                0.84289,                0.99697,                0.96801,                0.98527,                0.93363,                0.36996,                0.21311,                0.81467,               0.004258,               0.004258,               0.004258
                    118,                0.41303,                0.33579,                0.84431,                0.99691,                0.96811,                0.98527,                0.93352,                0.36949,                0.21291,                0.81461,              0.0042085,              0.0042085,              0.0042085
                    119,                0.40926,                0.32878,                0.84309,                0.99706,                0.96799,                0.98526,                0.93409,                0.36937,                0.21304,                 0.8146,               0.004159,               0.004159,               0.004159
                    120,                0.40868,                0.33216,                0.84253,                0.99686,                0.96813,                0.98529,                0.93411,                0.36911,                0.21313,                0.81452,              0.0041095,              0.0041095,              0.0041095
                    121,                0.40823,                  0.332,                0.84204,                0.99682,                0.96822,                0.98525,                0.93427,                0.36889,                0.21295,                 0.8145,                0.00406,                0.00406,                0.00406
                    122,                0.40671,                0.33054,                0.84229,                0.99694,                0.96789,                0.98522,                0.93371,                0.36922,                 0.2128,                0.81458,              0.0040105,              0.0040105,              0.0040105
                    123,                0.40803,                 0.3305,                0.84221,                0.99716,                0.96784,                0.98522,                0.93382,                0.36889,                0.21254,                0.81444,               0.003961,               0.003961,               0.003961
                    124,                0.40455,                0.32422,                0.84212,                0.99716,                0.96792,                0.98521,                0.93418,                 0.3684,                0.21233,                0.81429,              0.0039115,              0.0039115,              0.0039115
                    125,                0.40675,                0.32987,                0.84246,                0.99702,                0.96802,                0.98517,                0.93415,                0.36827,                0.21226,                0.81425,               0.003862,               0.003862,               0.003862
                    126,                 0.4049,                0.32583,                0.84187,                0.99709,                0.96805,                0.98516,                0.93447,                0.36795,                0.21224,                0.81415,              0.0038125,              0.0038125,              0.0038125
                    127,                0.40345,                0.32332,                0.84091,                0.99693,                0.96827,                 0.9851,                0.93434,                0.36842,                0.21209,                0.81431,               0.003763,               0.003763,               0.003763
                    128,                0.40179,                0.32167,                0.84185,                0.99708,                0.96835,                0.98509,                0.93409,                0.36824,                0.21209,                0.81421,              0.0037135,              0.0037135,              0.0037135
                    129,                0.39958,                0.32125,                0.84047,                0.99705,                0.96831,                 0.9851,                0.93428,                0.36781,                0.21191,                0.81405,               0.003664,               0.003664,               0.003664
                    130,                0.39887,                0.31941,                0.84104,                0.99715,                0.96817,                0.98508,                0.93445,                0.36766,                0.21181,                0.81398,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.3984,                 0.3215,                0.83865,                0.99705,                0.96823,                0.98508,                0.93441,                0.36735,                0.21167,                0.81387,               0.003565,               0.003565,               0.003565
                    132,                0.39635,                 0.3176,                0.83979,                0.99678,                0.96859,                0.98509,                0.93431,                0.36746,                0.21155,                 0.8139,              0.0035155,              0.0035155,              0.0035155
                    133,                0.39664,                0.31711,                0.83993,                 0.9969,                0.96848,                0.98506,                 0.9343,                0.36705,                0.21157,                 0.8138,               0.003466,               0.003466,               0.003466
                    134,                0.39524,                0.31534,                0.83819,                 0.9972,                0.96823,                0.98504,                0.93454,                 0.3666,                0.21135,                0.81366,              0.0034165,              0.0034165,              0.0034165
                    135,                0.39607,                0.31826,                0.83964,                0.99743,                0.96808,                0.98503,                0.93469,                0.36642,                 0.2112,                0.81359,               0.003367,               0.003367,               0.003367
                    136,                 0.3941,                0.31222,                0.83757,                0.99747,                0.96805,                0.98502,                0.93483,                0.36637,                0.21118,                0.81353,              0.0033175,              0.0033175,              0.0033175
                    137,                0.39328,                0.31716,                0.83983,                0.99751,                0.96797,                0.98505,                0.93505,                 0.3659,                0.21093,                0.81342,               0.003268,               0.003268,               0.003268
                    138,                0.39254,                0.31229,                 0.8374,                0.99758,                0.96792,                0.98507,                0.93504,                0.36605,                0.21089,                0.81348,              0.0032185,              0.0032185,              0.0032185
                    139,                0.39196,                0.30999,                0.83718,                0.99757,                0.96788,                 0.9851,                0.93504,                 0.3659,                0.21077,                0.81343,               0.003169,               0.003169,               0.003169
                    140,                0.39067,                0.31098,                0.83816,                0.99756,                0.96789,                 0.9851,                0.93512,                0.36579,                0.21085,                0.81335,              0.0031195,              0.0031195,              0.0031195
                    141,                0.38926,                0.30929,                0.83593,                0.99755,                0.96795,                0.98508,                0.93521,                0.36564,                0.21074,                 0.8133,                0.00307,                0.00307,                0.00307
                    142,                0.38944,                 0.3105,                0.83759,                0.99756,                0.96795,                0.98511,                0.93523,                0.36532,                0.21059,                0.81321,              0.0030205,              0.0030205,              0.0030205
